122	SENSORS_HEADER	heater_heater	silicagel_Fan	ambient_Fan	silicagel_C	silicagel_rH	silicagel_dew	board_C	board_rH	board_dew	ext_C	ext_rH	ext_dew	heater_C	aux_C
1660942	SENSORS_VALUES	0	0	0	41.03	14.8	9.1	28.98	39.5	13.9	25.52	54.6	15.7	43.25	25.81
1670942	SENSORS_VALUES	0	0	0	40.86	14.7	8.9	28.97	39.5	13.8	25.52	54.5	15.7	43.00	25.81
1680942	SENSORS_VALUES	0	0	0	40.68	14.7	8.7	28.95	39.4	13.8	25.51	54.4	15.7	42.81	25.81
1690941	SENSORS_VALUES	0	0	0	40.52	14.6	8.5	28.93	39.4	13.8	25.50	54.5	15.7	42.56	25.81
1700941	SENSORS_VALUES	0	0	0	40.35	14.6	8.4	28.91	39.4	13.8	25.48	54.5	15.7	42.38	25.81
1710941	SENSORS_VALUES	0	0	0	40.23	14.5	8.2	28.89	39.3	13.7	25.50	54.4	15.7	42.19	25.81
1720941	SENSORS_VALUES	0	0	0	40.06	14.5	8.0	28.86	39.3	13.7	25.50	54.4	15.7	42.00	25.75
1730941	SENSORS_VALUES	0	0	0	39.90	14.4	7.8	28.86	39.3	13.7	25.48	54.4	15.6	41.81	25.75
1740941	SENSORS_VALUES	0	0	0	39.74	14.4	7.7	28.80	39.3	13.6	25.48	54.5	15.7	41.63	25.81
1750942	SENSORS_VALUES	0	0	0	39.57	14.4	7.5	28.78	39.2	13.6	25.48	54.4	15.7	41.44	25.75
1760942	SENSORS_VALUES	0	0	0	39.45	14.4	7.4	28.78	39.2	13.6	25.47	54.5	15.7	41.25	25.75
1770941	SENSORS_VALUES	0	0	0	39.30	14.3	7.2	28.74	39.2	13.5	25.45	54.5	15.7	41.13	25.75
1780942	SENSORS_VALUES	0	0	0	39.12	14.2	7.0	28.71	39.1	13.5	25.40	54.6	15.6	40.94	25.75
1790942	SENSORS_VALUES	0	0	0	39.01	14.2	6.9	28.71	39.1	13.5	25.41	54.6	15.6	40.75	25.75
1800943	SENSORS_VALUES	0	0	0	38.84	14.1	6.7	28.69	39.1	13.4	25.40	54.6	15.6	40.56	25.75
1810942	SENSORS_VALUES	0	0	0	38.68	14.1	6.5	28.66	39.0	13.4	25.38	54.7	15.6	40.44	25.75
1820941	SENSORS_VALUES	0	0	0	38.56	14.1	6.5	28.61	39.0	13.3	25.34	54.7	15.6	40.25	25.75
1830942	SENSORS_VALUES	0	0	0	38.43	14.0	6.2	28.60	39.0	13.3	25.34	54.7	15.6	40.13	25.69
1840932	SM_STATE	'cooldown' -> 'dryfan' heater_C 39.9C < SM_COOLDOWN_TEMPERATURE_HEATER_C 40.0C
1841056	SENSORS_VALUES	0	0	0	38.27	14.0	6.1	28.57	38.9	13.3	25.36	54.7	15.6	39.94	25.75
1850930	LOG_INFO	len=0, append(13.15179)
1850998	SENSORS_VALUES	0	1	0	38.15	14.5	6.5	28.53	38.7	13.2	25.36	54.6	15.6	39.69	25.69
1860941	SENSORS_VALUES	0	1	0	37.98	15.3	7.2	28.44	38.2	12.9	25.37	54.7	15.6	39.25	25.75
1870941	SENSORS_VALUES	0	1	0	37.89	15.7	7.4	28.42	37.7	12.6	25.37	54.6	15.6	38.88	25.69
1880943	SENSORS_VALUES	0	1	0	37.72	15.9	7.6	28.38	37.1	12.4	25.33	54.8	15.6	38.44	25.69
1890941	SENSORS_VALUES	0	1	0	37.58	16.1	7.6	28.29	36.7	12.1	25.31	54.8	15.6	38.13	25.75
1900941	SENSORS_VALUES	0	1	0	37.42	16.3	7.6	28.27	36.2	11.9	25.30	54.8	15.6	37.75	25.69
1910941	SENSORS_VALUES	0	1	0	37.28	16.5	7.7	28.23	35.8	11.7	25.30	54.9	15.6	37.44	25.69
1920941	SENSORS_VALUES	0	1	0	37.13	16.7	7.7	28.16	35.4	11.5	25.29	54.9	15.6	37.19	25.75
1930942	SENSORS_VALUES	0	1	0	36.97	16.9	7.8	28.15	34.9	11.2	25.26	55.0	15.6	36.94	25.75
1940942	SENSORS_VALUES	0	1	0	36.80	16.9	7.7	28.09	34.5	11.0	25.23	55.0	15.6	36.69	25.75
1950941	SENSORS_VALUES	0	1	0	36.66	17.0	7.6	28.08	34.1	10.8	25.24	55.1	15.6	36.44	25.75
1960941	SENSORS_VALUES	0	1	0	36.53	17.0	7.6	28.00	33.6	10.6	25.21	55.0	15.6	36.25	25.69
1970930	LOG_INFO	len=1, append(10.38065)
1971001	SENSORS_VALUES	0	1	0	36.38	17.2	7.6	28.00	33.2	10.4	25.24	55.0	15.6	36.06	25.75
1980941	SENSORS_VALUES	0	1	0	36.19	17.2	7.5	27.98	32.8	10.2	25.30	54.9	15.6	35.88	25.69
1990941	SENSORS_VALUES	0	1	0	36.05	17.3	7.4	27.93	32.4	10.0	25.30	54.9	15.6	35.69	25.75
2000941	SENSORS_VALUES	0	1	0	35.89	17.3	7.3	27.92	32.1	9.8	25.31	54.8	15.6	35.50	25.69
2010941	SENSORS_VALUES	0	1	0	35.75	17.4	7.3	27.88	31.7	9.6	25.34	54.8	15.6	35.38	25.75
2020942	SENSORS_VALUES	0	1	0	35.58	17.5	7.2	27.85	31.3	9.3	25.31	54.8	15.6	35.19	25.69
2030943	SENSORS_VALUES	0	1	0	35.45	17.4	7.0	27.82	30.9	9.1	25.34	54.7	15.6	35.06	25.63
2040941	SENSORS_VALUES	0	1	0	35.29	17.5	7.0	27.85	30.6	9.0	25.36	54.7	15.6	34.88	25.69
2050943	SENSORS_VALUES	0	1	0	35.14	17.5	6.9	27.81	30.2	8.8	25.37	54.7	15.6	34.75	25.69
2060941	SENSORS_VALUES	0	1	0	35.02	17.6	6.9	27.78	29.9	8.6	25.36	54.6	15.6	34.63	25.69
