75	SENSORS_HEADER	heater_heater	silicagel_Fan	ambient_Fan	silicagel_C	silicagel_rH	silicagel_dew	board_C	board_rH	board_dew	ext_C	ext_rH	ext_dew	heater_C	aux_C
1050942	SENSORS_VALUES	78	0	0	47.92	33.8	27.9	29.28	35.5	12.5	24.83	55.4	15.3	92.06	25.19
1060942	SENSORS_VALUES	78	0	1	47.94	29.0	25.3	29.31	35.5	12.5	24.82	55.4	15.3	92.13	25.25
1070942	SENSORS_VALUES	78	0	1	48.00	28.4	25.0	29.31	35.5	12.5	24.83	55.5	15.3	92.13	25.19
1080942	SENSORS_VALUES	78	0	0	48.02	33.5	27.9	29.32	35.5	12.5	24.86	55.5	15.4	92.13	25.19
1090943	SENSORS_VALUES	78	0	1	48.03	28.7	25.2	29.34	35.5	12.5	24.83	55.4	15.3	92.19	25.19
1100942	SENSORS_VALUES	78	0	0	48.09	33.5	27.9	29.35	35.5	12.5	24.83	55.4	15.3	92.19	25.19
1110942	SENSORS_VALUES	78	0	1	48.10	28.8	25.3	29.35	35.4	12.5	24.83	55.4	15.3	92.25	25.19
1120942	SENSORS_VALUES	78	0	1	48.13	28.1	25.0	29.34	35.4	12.5	24.85	55.4	15.3	92.25	25.19
1130942	SENSORS_VALUES	78	0	0	48.17	33.1	27.8	29.36	35.5	12.5	24.82	55.3	15.3	92.25	25.19
1140941	SENSORS_VALUES	78	0	1	48.22	28.5	25.3	29.36	35.4	12.5	24.85	55.4	15.3	92.25	25.25
1150941	SENSORS_VALUES	78	0	0	48.22	33.2	27.9	29.38	35.4	12.5	24.79	55.4	15.3	92.31	25.25
1160941	SENSORS_VALUES	78	0	1	48.24	28.5	25.3	29.36	35.4	12.5	24.80	55.4	15.3	92.38	25.25
1170941	SENSORS_VALUES	78	0	0	48.27	33.1	27.9	29.36	35.3	12.5	24.80	55.4	15.3	92.38	25.25
1180942	SENSORS_VALUES	78	0	1	48.30	28.5	25.4	29.39	35.3	12.5	24.79	55.4	15.3	92.50	25.25
1190941	SENSORS_VALUES	78	0	1	48.33	27.8	25.0	29.41	35.4	12.5	24.80	55.4	15.3	92.44	25.25
