74	SENSORS_HEADER	heater_heater	silicagel_Fan	ambient_Fan	silicagel_C	silicagel_rH	silicagel_dew	board_C	board_rH	board_dew	ext_C	ext_rH	ext_dew	heater_C	aux_C
610792	SENSORS_VALUES	78	0	0	38.54	43.9	24.1	28.22	18.8	2.3	24.80	56.2	15.5	90.00	25.06
620791	SENSORS_VALUES	78	0	0	38.75	44.1	24.4	28.26	18.9	2.4	24.82	56.3	15.6	90.19	25.06
630791	SENSORS_VALUES	78	0	0	38.98	44.3	24.7	28.27	19.0	2.5	24.82	56.3	15.6	90.44	25.06
640791	SENSORS_VALUES	78	0	0	39.19	44.5	24.9	28.35	19.1	2.6	24.83	56.3	15.6	90.63	25.06
650792	SENSORS_VALUES	78	0	0	39.39	44.7	25.2	28.35	19.3	2.8	24.79	56.4	15.6	90.81	25.06
660791	SENSORS_VALUES	78	0	0	39.63	44.9	25.5	28.38	19.4	2.9	24.80	56.4	15.6	91.00	25.13
670792	SENSORS_VALUES	78	0	0	39.82	45.1	25.7	28.42	19.6	3.0	24.83	56.4	15.6	91.19	25.06
680792	SENSORS_VALUES	78	0	1	40.07	44.6	25.7	28.44	19.8	3.2	24.83	56.4	15.6	91.31	25.13
690792	SENSORS_VALUES	78	0	1	40.40	43.9	25.8	28.46	21.3	4.3	24.80	56.5	15.6	91.31	25.06
700791	SENSORS_VALUES	78	0	1	40.66	43.0	25.7	28.50	23.1	5.5	24.82	56.5	15.6	91.25	25.13
710791	SENSORS_VALUES	78	0	1	40.95	42.0	25.5	28.50	24.0	6.0	24.82	56.5	15.6	91.19	25.13
720791	SENSORS_VALUES	78	0	0	41.19	45.0	26.9	28.53	24.1	6.1	24.83	56.5	15.6	91.19	25.13
730792	SENSORS_VALUES	78	0	1	41.43	41.8	25.9	28.56	23.5	5.8	24.83	56.5	15.6	91.31	25.13
740792	SENSORS_VALUES	78	0	1	41.67	40.8	25.7	28.59	25.1	6.7	24.85	56.4	15.6	91.31	25.13
750792	SENSORS_VALUES	78	0	1	41.88	40.0	25.5	28.61	26.7	7.7	24.82	56.5	15.6	91.25	25.13
760793	SENSORS_VALUES	78	0	0	42.08	43.8	27.2	28.61	26.5	7.5	24.82	56.5	15.6	91.25	25.19
770792	SENSORS_VALUES	78	0	1	42.28	40.1	25.9	28.64	25.9	7.2	24.80	56.5	15.6	91.38	25.19
780792	SENSORS_VALUES	78	0	1	42.49	39.2	25.7	28.66	27.2	8.0	24.83	56.6	15.7	91.38	25.13
790793	SENSORS_VALUES	78	0	1	42.67	38.5	25.6	28.69	28.8	8.8	24.82	56.5	15.6	91.31	25.19
800792	SENSORS_VALUES	78	0	0	42.86	42.6	27.5	28.70	28.7	8.8	24.86	56.5	15.7	91.25	25.19
810792	SENSORS_VALUES	78	0	1	43.01	38.8	26.0	28.71	28.1	8.5	24.85	56.5	15.6	91.25	25.19
820792	SENSORS_VALUES	78	0	1	43.21	38.0	25.8	28.75	29.2	9.1	24.86	56.5	15.7	91.13	25.13
830792	SENSORS_VALUES	78	0	1	43.36	37.4	25.7	28.74	30.8	9.9	24.89	56.4	15.7	91.06	25.19
840792	SENSORS_VALUES	78	0	0	43.49	41.6	27.6	28.77	30.5	9.8	24.89	56.4	15.7	90.94	25.19
850791	SENSORS_VALUES	78	0	1	43.67	37.7	26.1	28.78	30.0	9.5	24.86	56.4	15.6	91.06	25.19
860792	SENSORS_VALUES	78	0	1	43.78	36.9	25.9	28.80	31.1	10.1	24.85	56.4	15.6	91.00	25.19
870792	SENSORS_VALUES	78	0	1	43.94	36.5	25.8	28.83	32.0	10.5	24.89	56.4	15.7	90.94	25.25
880792	SENSORS_VALUES	78	0	1	44.09	36.1	25.7	28.81	33.0	11.0	24.90	56.4	15.7	90.88	25.19
890792	SENSORS_VALUES	78	0	1	44.23	35.7	25.7	28.86	33.4	11.2	24.91	56.3	15.7	90.88	25.25
900791	SENSORS_VALUES	78	0	0	44.36	40.0	27.7	28.86	33.3	11.1	24.93	56.3	15.7	90.88	25.25
910792	SENSORS_VALUES	78	0	1	44.52	36.2	26.1	28.87	32.8	10.9	24.90	56.4	15.7	91.00	25.25
920792	SENSORS_VALUES	78	0	1	44.59	35.6	25.9	28.87	34.4	11.7	24.94	56.3	15.7	91.00	25.25
930792	SENSORS_VALUES	78	0	1	44.73	35.1	25.8	28.90	34.7	11.8	24.90	56.3	15.7	91.00	25.25
940791	SENSORS_VALUES	78	0	1	44.84	34.8	25.8	28.89	35.5	12.1	24.93	56.4	15.7	91.00	25.25
950792	SENSORS_VALUES	78	0	1	44.98	34.5	25.7	28.91	35.6	12.2	24.96	56.3	15.7	90.94	25.25
960792	SENSORS_VALUES	78	0	1	45.10	34.2	25.7	28.93	36.3	12.5	24.97	56.3	15.7	90.94	25.25
970791	SENSORS_VALUES	78	0	0	45.20	38.5	27.8	28.93	35.9	12.4	24.97	56.2	15.7	91.06	25.25
980791	SENSORS_VALUES	78	0	1	45.30	34.8	26.2	28.94	35.5	12.2	24.94	56.2	15.7	91.13	25.25
990791	SENSORS_VALUES	78	0	1	45.41	34.2	26.0	28.95	36.5	12.6	25.00	56.1	15.7	91.19	25.31
1000792	SENSORS_VALUES	78	0	1	45.53	33.9	25.9	28.97	37.1	12.9	24.99	56.1	15.7	91.19	25.25
