127	SENSORS_HEADER	heater_heater	silicagel_Fan	ambient_Fan	silicagel_C	silicagel_rH	silicagel_dew	board_C	board_rH	board_dew	ext_C	ext_rH	ext_dew	heater_C	aux_C
1000791	SENSORS_VALUES	78	0	1	53.63	23.9	26.8	30.73	44.1	17.1	25.81	57.8	16.9	96.50	26.25
1010792	SENSORS_VALUES	78	0	0	53.63	25.1	27.7	30.73	44.1	17.2	25.85	57.8	17.0	96.50	26.25
1020791	SENSORS_VALUES	78	0	1	53.64	23.9	26.8	30.73	44.1	17.1	25.85	57.8	16.9	96.56	26.25
1030792	SENSORS_VALUES	78	0	0	53.62	25.0	27.6	30.74	44.1	17.2	25.84	57.7	16.9	96.56	26.25
1040791	SENSORS_VALUES	78	0	1	53.64	23.9	26.8	30.73	44.1	17.1	25.88	57.7	17.0	96.56	26.25
1050792	SENSORS_VALUES	78	0	0	53.64	25.1	27.6	30.74	44.1	17.2	25.88	57.6	16.9	96.56	26.25
1060791	SENSORS_VALUES	78	0	1	53.66	23.9	26.8	30.73	44.0	17.1	25.91	57.6	16.9	96.63	26.25
1070792	SENSORS_VALUES	78	0	0	53.62	25.0	27.6	30.74	44.1	17.2	25.92	57.4	16.9	96.63	26.25
1080792	SENSORS_VALUES	78	0	1	53.66	23.9	26.8	30.75	44.0	17.1	25.92	57.4	16.9	96.63	26.25
1090791	SENSORS_VALUES	78	0	0	53.64	25.0	27.6	30.77	44.1	17.2	25.91	57.4	16.9	96.63	26.31
1100791	SENSORS_VALUES	78	0	1	53.67	23.9	26.8	30.75	44.0	17.1	25.95	57.4	16.9	96.63	26.25
1110792	SENSORS_VALUES	78	0	0	53.66	25.0	27.6	30.74	44.0	17.1	25.94	57.4	16.9	96.63	26.25
1120792	SENSORS_VALUES	78	0	1	53.71	23.9	26.9	30.77	44.0	17.1	25.95	57.4	16.9	96.69	26.25
1130791	SENSORS_VALUES	78	0	0	53.68	25.0	27.6	30.74	44.0	17.1	25.96	57.4	16.9	96.69	26.25
1140792	SENSORS_VALUES	78	0	1	53.70	23.8	26.8	30.77	43.9	17.1	25.99	57.3	16.9	96.69	26.25
1150792	SENSORS_VALUES	78	0	0	53.66	25.0	27.6	30.80	44.0	17.2	25.99	57.2	16.9	96.69	26.25
1160791	SENSORS_VALUES	78	0	1	53.73	23.8	26.8	30.80	43.9	17.1	26.01	57.2	16.9	96.75	26.31
1170793	SENSORS_VALUES	78	0	0	53.68	24.9	27.5	30.78	43.9	17.1	25.99	57.1	16.9	96.75	26.31
1180791	SENSORS_VALUES	78	0	1	53.74	23.8	26.9	30.81	43.9	17.1	25.98	57.1	16.9	96.75	26.25
1190792	SENSORS_VALUES	78	0	0	53.71	24.9	27.6	30.77	43.9	17.1	26.01	57.2	16.9	96.75	26.25
1200791	SENSORS_VALUES	78	0	1	53.74	23.8	26.8	30.80	43.8	17.1	25.98	57.3	16.9	96.81	26.31
1210793	SENSORS_VALUES	78	0	0	53.71	24.8	27.5	30.80	43.9	17.1	26.01	57.4	17.0	96.75	26.31
1220791	SENSORS_VALUES	78	0	1	53.77	23.7	26.8	30.80	43.8	17.1	25.96	57.6	17.0	96.81	26.31
1230791	SENSORS_VALUES	78	0	0	53.74	24.8	27.6	30.81	43.9	17.1	25.99	57.7	17.0	96.81	26.31
1240791	SENSORS_VALUES	78	0	1	53.77	23.7	26.8	30.81	43.8	17.1	25.96	57.6	17.0	96.81	26.25
1250792	SENSORS_VALUES	78	0	0	53.74	24.8	27.5	30.81	43.9	17.1	25.98	57.6	17.0	96.75	26.31
1260792	SENSORS_VALUES	78	0	1	53.80	23.7	26.8	30.84	43.8	17.1	25.96	57.5	17.0	96.75	26.31
1270791	SENSORS_VALUES	78	0	0	53.77	24.8	27.6	30.85	43.8	17.2	25.99	57.5	17.0	96.75	26.38
1280792	SENSORS_VALUES	78	0	1	53.80	23.6	26.8	30.82	43.8	17.1	26.02	57.5	17.0	96.81	26.38
1290791	SENSORS_VALUES	78	0	0	53.78	24.7	27.5	30.85	43.8	17.2	26.01	57.4	17.0	96.81	26.31
1300792	SENSORS_VALUES	78	0	1	53.83	23.6	26.8	30.85	43.7	17.1	26.01	57.4	17.0	96.81	26.31
1310791	SENSORS_VALUES	78	0	0	53.80	24.7	27.5	30.87	43.8	17.2	26.02	57.4	17.0	96.81	26.38
1320792	SENSORS_VALUES	78	0	1	53.83	23.6	26.8	30.84	43.8	17.1	25.98	57.4	17.0	96.88	26.38
1330791	SENSORS_VALUES	78	0	0	53.81	24.7	27.5	30.85	43.8	17.2	26.01	57.5	17.0	96.88	26.38
1340792	SENSORS_VALUES	78	0	1	53.85	23.6	26.8	30.82	43.7	17.1	25.99	57.5	17.0	96.88	26.31
1350792	SENSORS_VALUES	78	0	0	53.83	24.7	27.5	30.87	43.7	17.1	25.99	57.6	17.0	96.88	26.38
1360792	SENSORS_VALUES	78	0	1	53.87	23.6	26.8	30.87	43.7	17.1	25.96	57.6	17.0	96.94	26.38
1370791	SENSORS_VALUES	78	0	0	53.83	24.6	27.5	30.88	43.7	17.2	25.96	57.6	17.0	96.94	26.38
1380792	SENSORS_VALUES	78	0	1	53.84	23.6	26.7	30.87	43.7	17.1	25.94	57.6	17.0	96.94	26.38
1390791	SENSORS_VALUES	78	0	0	53.87	24.6	27.5	30.88	43.7	17.1	25.95	57.7	17.0	96.88	26.38
1400792	SENSORS_VALUES	78	0	1	53.88	23.5	26.7	30.87	43.6	17.1	25.92	57.8	17.0	96.94	26.38
1410791	SENSORS_VALUES	78	0	0	53.88	24.5	27.5	30.90	43.7	17.1	25.92	57.8	17.0	96.94	26.38
1420793	SENSORS_VALUES	78	0	1	53.90	23.5	26.8	30.90	43.7	17.1	25.92	57.8	17.0	96.94	26.38
1430792	SENSORS_VALUES	78	0	0	53.87	24.5	27.4	30.88	43.6	17.1	25.92	57.8	17.0	96.94	26.38
1440791	SENSORS_VALUES	78	0	1	53.90	23.5	26.7	30.88	43.6	17.1	25.89	57.8	17.0	97.00	26.38
