83	SENSORS_HEADER	heater_heater	silicagel_Fan	ambient_Fan	silicagel_C	silicagel_rH	silicagel_dew	board_C	board_rH	board_dew	ext_C	ext_rH	ext_dew	heater_C	aux_C
1210791	SENSORS_VALUES	0	0	0	47.42	18.7	17.7	30.82	38.2	15.0	26.46	54.2	16.5	55.31	26.94
1220791	SENSORS_VALUES	0	0	0	47.25	18.5	17.4	30.81	38.2	15.0	26.48	54.2	16.5	54.81	27.00
1230791	SENSORS_VALUES	0	0	0	47.08	18.4	17.2	30.77	38.2	14.9	26.50	54.2	16.5	54.31	27.00
1240792	SENSORS_VALUES	0	0	0	46.91	18.2	16.9	30.75	38.2	14.9	26.49	54.2	16.5	53.81	26.94
1250791	SENSORS_VALUES	0	0	0	46.71	18.0	16.6	30.74	38.2	14.9	26.48	54.2	16.5	53.31	26.94
1260792	SENSORS_VALUES	0	0	0	46.56	18.0	16.4	30.73	38.2	14.9	26.45	54.2	16.5	52.88	26.94
1270792	SENSORS_VALUES	0	0	0	46.39	17.8	16.1	30.67	38.2	14.8	26.48	54.2	16.5	52.44	26.94
1280792	SENSORS_VALUES	0	0	0	46.19	17.6	15.8	30.63	38.1	14.8	26.49	54.2	16.5	52.00	26.94
1290791	SENSORS_VALUES	0	0	0	46.02	17.6	15.6	30.63	38.1	14.8	26.48	54.2	16.5	51.63	26.94
1300792	SENSORS_VALUES	0	0	0	45.82	17.4	15.3	30.60	38.1	14.7	26.48	54.2	16.5	51.19	26.94
1310791	SENSORS_VALUES	0	0	0	45.63	17.2	15.0	30.58	38.1	14.7	26.48	54.3	16.5	50.81	26.94
1320793	SENSORS_VALUES	0	0	0	45.45	17.1	14.8	30.51	38.0	14.6	26.46	54.3	16.5	50.44	26.94
1330791	SENSORS_VALUES	0	0	0	45.27	17.0	14.5	30.51	38.0	14.6	26.43	54.3	16.5	50.06	26.94
1340792	SENSORS_VALUES	0	0	0	45.08	16.9	14.3	30.48	38.0	14.6	26.46	54.3	16.5	49.69	26.94
1350791	SENSORS_VALUES	0	0	0	44.89	16.8	14.0	30.47	38.0	14.6	26.42	54.3	16.5	49.38	26.94
1360791	SENSORS_VALUES	0	0	0	44.72	16.7	13.8	30.43	38.0	14.6	26.45	54.3	16.5	49.00	26.94
1370791	SENSORS_VALUES	0	0	0	44.53	16.5	13.5	30.41	38.0	14.5	26.46	54.3	16.5	48.69	26.94
